replicon	Nuccore	Assembly	sys_id	Start	End
GCF_009857135.1_NZ_CP047318.1	NZ_CP047318.1	GCF_009857135.1	GCF_009857135.1_NZ_CP047318.1_Conservon_4	1593723	1596770
GCF_009857135.1_NZ_CP047318.1	NZ_CP047318.1	GCF_009857135.1	GCF_009857135.1_NZ_CP047318.1_Conservon_5	4567558	4570107
GCF_009857135.1_NZ_CP047318.1	NZ_CP047318.1	GCF_009857135.1	GCF_009857135.1_NZ_CP047318.1_Conservon_6	5919122	5923783
GCF_009857135.1_NZ_CP047318.1	NZ_CP047318.1	GCF_009857135.1	GCF_009857135.1_NZ_CP047318.1_Conservon_7	6183847	6194490
GCF_009857135.1_NZ_CP047318.1	NZ_CP047318.1	GCF_009857135.1	GCF_009857135.1_NZ_CP047318.1_Conservon_8	6790603	6806399
GCF_009857135.1_NZ_CP047318.1	NZ_CP047318.1	GCF_009857135.1	GCF_009857135.1_NZ_CP047318.1_Conservon_9	7217234	7221020
GCF_009857135.1_NZ_CP047318.1	NZ_CP047318.1	GCF_009857135.1	GCF_009857135.1_NZ_CP047318.1_Conservon_10	7638483	7642711
GCF_009862005.1_NZ_WWHY01000001.1	NZ_WWHY01000001.1	GCF_009862005.1	GCF_009862005.1_NZ_WWHY01000001.1_Conservon_1	196241	198919
GCF_009862005.1_NZ_WWHY01000001.1	NZ_WWHY01000001.1	GCF_009862005.1	GCF_009862005.1_NZ_WWHY01000001.1_Conservon_2	542598	550119
GCF_009862005.1_NZ_WWHY01000001.1	NZ_WWHY01000001.1	GCF_009862005.1	GCF_009862005.1_NZ_WWHY01000001.1_Conservon_3	812175	814151
GCF_009862005.1_NZ_WWHY01000001.1	NZ_WWHY01000001.1	GCF_009862005.1	GCF_009862005.1_NZ_WWHY01000001.1_Conservon_4	2096418	2099226
GCF_009862005.1_NZ_WWHY01000001.1	NZ_WWHY01000001.1	GCF_009862005.1	GCF_009862005.1_NZ_WWHY01000001.1_Conservon_5	3842672	3846751
GCF_009862005.1_NZ_WWHY01000001.1	NZ_WWHY01000001.1	GCF_009862005.1	GCF_009862005.1_NZ_WWHY01000001.1_Conservon_6	4064027	4068016
GCF_009862005.1_NZ_WWHY01000001.1	NZ_WWHY01000001.1	GCF_009862005.1	GCF_009862005.1_NZ_WWHY01000001.1_Conservon_7	4499424	4504417
GCF_009862005.1_NZ_WWHY01000001.1	NZ_WWHY01000001.1	GCF_009862005.1	GCF_009862005.1_NZ_WWHY01000001.1_Conservon_8	5526803	5530507
GCF_009862115.1_NZ_WWGS01000006.1	NZ_WWGS01000006.1	GCF_009862115.1	GCF_009862115.1_NZ_WWGS01000006.1_Conservon_9	297425	302290
GCF_009862145.1_NZ_WWGV01000033.1	NZ_WWGV01000033.1	GCF_009862145.1	GCF_009862145.1_NZ_WWGV01000033.1_Conservon_8	95831	98896
GCF_009862205.1_NZ_WWGY01000038.1	NZ_WWGY01000038.1	GCF_009862205.1	GCF_009862205.1_NZ_WWGY01000038.1_Conservon_5	309921	314804
GCF_009862315.1_NZ_WWHA01000001.1	NZ_WWHA01000001.1	GCF_009862315.1	GCF_009862315.1_NZ_WWHA01000001.1_Conservon_1	1477312	1480634
GCF_009862315.1_NZ_WWHA01000001.1	NZ_WWHA01000001.1	GCF_009862315.1	GCF_009862315.1_NZ_WWHA01000001.1_Conservon_2	4203875	4206511
GCF_009862315.1_NZ_WWHA01000001.1	NZ_WWHA01000001.1	GCF_009862315.1	GCF_009862315.1_NZ_WWHA01000001.1_Conservon_3	4743048	4745332
GCF_009862315.1_NZ_WWHA01000001.1	NZ_WWHA01000001.1	GCF_009862315.1	GCF_009862315.1_NZ_WWHA01000001.1_Conservon_4	5582295	5585081
GCF_009862315.1_NZ_WWHA01000001.1	NZ_WWHA01000001.1	GCF_009862315.1	GCF_009862315.1_NZ_WWHA01000001.1_Conservon_5	5701729	5711291
GCF_009862315.1_NZ_WWHA01000001.1	NZ_WWHA01000001.1	GCF_009862315.1	GCF_009862315.1_NZ_WWHA01000001.1_Conservon_6	7011253	7015247
GCF_009862315.1_NZ_WWHA01000001.1	NZ_WWHA01000001.1	GCF_009862315.1	GCF_009862315.1_NZ_WWHA01000001.1_Conservon_7	7056713	7060902
GCF_009862365.1_NZ_WWHD01000001.1	NZ_WWHD01000001.1	GCF_009862365.1	GCF_009862365.1_NZ_WWHD01000001.1_Conservon_1	282053	287095
GCF_009862365.1_NZ_WWHD01000001.1	NZ_WWHD01000001.1	GCF_009862365.1	GCF_009862365.1_NZ_WWHD01000001.1_Conservon_2	714141	717523
GCF_009862365.1_NZ_WWHD01000001.1	NZ_WWHD01000001.1	GCF_009862365.1	GCF_009862365.1_NZ_WWHD01000001.1_Conservon_3	845816	848812
GCF_009862365.1_NZ_WWHD01000001.1	NZ_WWHD01000001.1	GCF_009862365.1	GCF_009862365.1_NZ_WWHD01000001.1_Conservon_4	1665952	1668753
GCF_009862365.1_NZ_WWHD01000001.1	NZ_WWHD01000001.1	GCF_009862365.1	GCF_009862365.1_NZ_WWHD01000001.1_Conservon_5	2135508	2145505
GCF_009862365.1_NZ_WWHD01000001.1	NZ_WWHD01000001.1	GCF_009862365.1	GCF_009862365.1_NZ_WWHD01000001.1_Conservon_6	2433203	2434724
GCF_009862365.1_NZ_WWHD01000001.1	NZ_WWHD01000001.1	GCF_009862365.1	GCF_009862365.1_NZ_WWHD01000001.1_Conservon_7	3167096	3176211
GCF_009862365.1_NZ_WWHD01000001.1	NZ_WWHD01000001.1	GCF_009862365.1	GCF_009862365.1_NZ_WWHD01000001.1_Conservon_8	5231692	5234766
GCF_009862365.1_NZ_WWHD01000001.1	NZ_WWHD01000001.1	GCF_009862365.1	GCF_009862365.1_NZ_WWHD01000001.1_Conservon_9	6275578	6279844
GCF_009862365.1_NZ_WWHD01000001.1	NZ_WWHD01000001.1	GCF_009862365.1	GCF_009862365.1_NZ_WWHD01000001.1_Conservon_10	7120784	7123288
GCF_010548615.1_NZ_JAAGMK010000946.1	NZ_JAAGMK010000946.1	GCF_010548615.1	GCF_010548615.1_NZ_JAAGMK010000946.1_Conservon_8	7743	11519
GCF_010548725.1_NZ_JAAGMW010000624.1	NZ_JAAGMW010000624.1	GCF_010548725.1	GCF_010548725.1_NZ_JAAGMW010000624.1_Conservon_2	15867	19643
GCF_020982505.1_NZ_JAJKLL010000001.1	NZ_JAJKLL010000001.1	GCF_020982505.1	GCF_020982505.1_NZ_JAJKLL010000001.1_Conservon_1	256309	259055
GCF_020982505.1_NZ_JAJKLL010000001.1	NZ_JAJKLL010000001.1	GCF_020982505.1	GCF_020982505.1_NZ_JAJKLL010000001.1_Conservon_2	364034	367524
GCF_020982505.1_NZ_JAJKLL010000001.1	NZ_JAJKLL010000001.1	GCF_020982505.1	GCF_020982505.1_NZ_JAJKLL010000001.1_Conservon_3	749559	750942
GCF_020982505.1_NZ_JAJKLL010000001.1	NZ_JAJKLL010000001.1	GCF_020982505.1	GCF_020982505.1_NZ_JAJKLL010000001.1_Conservon_4	770141	773201
GCF_020982505.1_NZ_JAJKLL010000001.1	NZ_JAJKLL010000001.1	GCF_020982505.1	GCF_020982505.1_NZ_JAJKLL010000001.1_Conservon_5	1144753	1147445
GCF_020982505.1_NZ_JAJKLL010000001.1	NZ_JAJKLL010000001.1	GCF_020982505.1	GCF_020982505.1_NZ_JAJKLL010000001.1_Conservon_6	2029839	2033711
GCF_020982505.1_NZ_JAJKLL010000001.1	NZ_JAJKLL010000001.1	GCF_020982505.1	GCF_020982505.1_NZ_JAJKLL010000001.1_Conservon_7	2141932	2148548
GCF_020982505.1_NZ_JAJKLL010000001.1	NZ_JAJKLL010000001.1	GCF_020982505.1	GCF_020982505.1_NZ_JAJKLL010000001.1_Conservon_8	2447482	2452413
GCF_020982505.1_NZ_JAJKLL010000001.1	NZ_JAJKLL010000001.1	GCF_020982505.1	GCF_020982505.1_NZ_JAJKLL010000001.1_Conservon_9	6708970	6711771
GCF_020982545.1_NZ_JAJKLK010000003.1	NZ_JAJKLK010000003.1	GCF_020982545.1	GCF_020982545.1_NZ_JAJKLK010000003.1_Conservon_1	362274	374481
GCF_020982545.1_NZ_JAJKLK010000003.1	NZ_JAJKLK010000003.1	GCF_020982545.1	GCF_020982545.1_NZ_JAJKLK010000003.1_Conservon_2	1268874	1273168
GCF_020982545.1_NZ_JAJKLK010000003.1	NZ_JAJKLK010000003.1	GCF_020982545.1	GCF_020982545.1_NZ_JAJKLK010000003.1_Conservon_3	1476001	1479556
GCF_020991275.1_NZ_JAJLQY010000001.1	NZ_JAJLQY010000001.1	GCF_020991275.1	GCF_020991275.1_NZ_JAJLQY010000001.1_Conservon_1	56593	58006
GCF_020991275.1_NZ_JAJLQY010000001.1	NZ_JAJLQY010000001.1	GCF_020991275.1	GCF_020991275.1_NZ_JAJLQY010000001.1_Conservon_2	938464	949297
GCF_020995455.1_NZ_CP084582.1	NZ_CP084582.1	GCF_020995455.1	GCF_020995455.1_NZ_CP084582.1_Conservon_1	816514	821636
GCF_020995455.1_NZ_CP084582.1	NZ_CP084582.1	GCF_020995455.1	GCF_020995455.1_NZ_CP084582.1_Conservon_2	4974586	4977573
GCF_020995455.1_NZ_CP084582.1	NZ_CP084582.1	GCF_020995455.1	GCF_020995455.1_NZ_CP084582.1_Conservon_3	5103566	5107526
GCF_020995455.1_NZ_CP084582.1	NZ_CP084582.1	GCF_020995455.1	GCF_020995455.1_NZ_CP084582.1_Conservon_4	5673444	5676188
GCF_020995455.1_NZ_CP084582.1	NZ_CP084582.1	GCF_020995455.1	GCF_020995455.1_NZ_CP084582.1_Conservon_5	5938632	5942365
GCF_020995455.1_NZ_CP084582.1	NZ_CP084582.1	GCF_020995455.1	GCF_020995455.1_NZ_CP084582.1_Conservon_6	6381354	6385832
GCF_020995455.1_NZ_CP084582.1	NZ_CP084582.1	GCF_020995455.1	GCF_020995455.1_NZ_CP084582.1_Conservon_7	6683271	6687614
GCF_022524345.1_NZ_JAKWJU010000002.1	NZ_JAKWJU010000002.1	GCF_022524345.1	GCF_022524345.1_NZ_JAKWJU010000002.1_Conservon_1	183660	188008
GCF_022524345.1_NZ_JAKWJU010000002.1	NZ_JAKWJU010000002.1	GCF_022524345.1	GCF_022524345.1_NZ_JAKWJU010000002.1_Conservon_2	1083823	1086696
GCF_022524345.1_NZ_JAKWJU010000002.1	NZ_JAKWJU010000002.1	GCF_022524345.1	GCF_022524345.1_NZ_JAKWJU010000002.1_Conservon_3	2616189	2619056
GCF_022524345.1_NZ_JAKWJU010000002.1	NZ_JAKWJU010000002.1	GCF_022524345.1	GCF_022524345.1_NZ_JAKWJU010000002.1_Conservon_4	2656501	2659740
GCF_022524345.1_NZ_JAKWJU010000002.1	NZ_JAKWJU010000002.1	GCF_022524345.1	GCF_022524345.1_NZ_JAKWJU010000002.1_Conservon_5	3701417	3704546
GCF_022524345.1_NZ_JAKWJU010000002.1	NZ_JAKWJU010000002.1	GCF_022524345.1	GCF_022524345.1_NZ_JAKWJU010000002.1_Conservon_6	4471826	4482641
GCF_022524345.1_NZ_JAKWJU010000002.1	NZ_JAKWJU010000002.1	GCF_022524345.1	GCF_022524345.1_NZ_JAKWJU010000002.1_Conservon_7	4669277	4673788
GCF_022524345.1_NZ_JAKWJU010000002.1	NZ_JAKWJU010000002.1	GCF_022524345.1	GCF_022524345.1_NZ_JAKWJU010000002.1_Conservon_8	5050109	5060697
GCF_022524345.1_NZ_JAKWJU010000002.1	NZ_JAKWJU010000002.1	GCF_022524345.1	GCF_022524345.1_NZ_JAKWJU010000002.1_Conservon_9	6070356	6073523
GCF_022524345.1_NZ_JAKWJU010000002.1	NZ_JAKWJU010000002.1	GCF_022524345.1	GCF_022524345.1_NZ_JAKWJU010000002.1_Conservon_10	6113997	6118304
GCF_021028635.1_NZ_CP086119.1	NZ_CP086119.1	GCF_021028635.1	GCF_021028635.1_NZ_CP086119.1_Conservon_1	189805	193115
GCF_021028635.1_NZ_CP086119.1	NZ_CP086119.1	GCF_021028635.1	GCF_021028635.1_NZ_CP086119.1_Conservon_2	1126909	1132929
GCF_021028635.1_NZ_CP086119.1	NZ_CP086119.1	GCF_021028635.1	GCF_021028635.1_NZ_CP086119.1_Conservon_3	1390320	1393430
GCF_021028635.1_NZ_CP086119.1	NZ_CP086119.1	GCF_021028635.1	GCF_021028635.1_NZ_CP086119.1_Conservon_4	3530238	3533585
GCF_021028635.1_NZ_CP086119.1	NZ_CP086119.1	GCF_021028635.1	GCF_021028635.1_NZ_CP086119.1_Conservon_5	5491675	5495922
GCF_021028635.1_NZ_CP086119.1	NZ_CP086119.1	GCF_021028635.1	GCF_021028635.1_NZ_CP086119.1_Conservon_6	5798834	5809270
GCF_021028635.1_NZ_CP086119.1	NZ_CP086119.1	GCF_021028635.1	GCF_021028635.1_NZ_CP086119.1_Conservon_7	7369714	7373552
GCF_021029465.1_NZ_CP084203.1	NZ_CP084203.1	GCF_021029465.1	GCF_021029465.1_NZ_CP084203.1_Conservon_1	67050	70616
GCF_021029465.1_NZ_CP084203.1	NZ_CP084203.1	GCF_021029465.1	GCF_021029465.1_NZ_CP084203.1_Conservon_2	1136396	1139575
GCF_021029465.1_NZ_CP084203.1	NZ_CP084203.1	GCF_021029465.1	GCF_021029465.1_NZ_CP084203.1_Conservon_3	1803501	1805524
GCF_021029465.1_NZ_CP084203.1	NZ_CP084203.1	GCF_021029465.1	GCF_021029465.1_NZ_CP084203.1_Conservon_4	2570876	2574928
GCF_021029465.1_NZ_CP084203.1	NZ_CP084203.1	GCF_021029465.1	GCF_021029465.1_NZ_CP084203.1_Conservon_5	3182693	3193353
GCF_021029465.1_NZ_CP084203.1	NZ_CP084203.1	GCF_021029465.1	GCF_021029465.1_NZ_CP084203.1_Conservon_6	3608625	3613103
GCF_021029465.1_NZ_CP084203.1	NZ_CP084203.1	GCF_021029465.1	GCF_021029465.1_NZ_CP084203.1_Conservon_7	7436030	7439188
GCF_021029465.1_NZ_CP084203.1	NZ_CP084203.1	GCF_021029465.1	GCF_021029465.1_NZ_CP084203.1_Conservon_8	7720803	7728720
GCF_021029465.1_NZ_CP084203.1	NZ_CP084203.1	GCF_021029465.1	GCF_021029465.1_NZ_CP084203.1_Conservon_9	7995599	8000796
GCF_021029465.1_NZ_CP084203.1	NZ_CP084203.1	GCF_021029465.1	GCF_021029465.1_NZ_CP084203.1_Conservon_10	8137222	8139771
GCF_022647665.1_NZ_CP071872.1	NZ_CP071872.1	GCF_022647665.1	GCF_022647665.1_NZ_CP071872.1_Conservon_1	1505952	1510325
GCF_022647665.1_NZ_CP071872.1	NZ_CP071872.1	GCF_022647665.1	GCF_022647665.1_NZ_CP071872.1_Conservon_2	1762961	1778391
GCF_022647665.1_NZ_CP071872.1	NZ_CP071872.1	GCF_022647665.1	GCF_022647665.1_NZ_CP071872.1_Conservon_3	3116106	3120052
GCF_022647665.1_NZ_CP071872.1	NZ_CP071872.1	GCF_022647665.1	GCF_022647665.1_NZ_CP071872.1_Conservon_4	3301920	3305940
GCF_022647665.1_NZ_CP071872.1	NZ_CP071872.1	GCF_022647665.1	GCF_022647665.1_NZ_CP071872.1_Conservon_5	3950479	3953577
GCF_022647665.1_NZ_CP071872.1	NZ_CP071872.1	GCF_022647665.1	GCF_022647665.1_NZ_CP071872.1_Conservon_6	3965155	3968746
GCF_022647665.1_NZ_CP071872.1	NZ_CP071872.1	GCF_022647665.1	GCF_022647665.1_NZ_CP071872.1_Conservon_7	5119108	5123510
GCF_022647665.1_NZ_CP071872.1	NZ_CP071872.1	GCF_022647665.1	GCF_022647665.1_NZ_CP071872.1_Conservon_8	6838943	6841798
GCF_021044745.1_NZ_JAJNOJ010000002.1	NZ_JAJNOJ010000002.1	GCF_021044745.1	GCF_021044745.1_NZ_JAJNOJ010000002.1_Conservon_1	188548	191637
GCF_021044745.1_NZ_JAJNOJ010000002.1	NZ_JAJNOJ010000002.1	GCF_021044745.1	GCF_021044745.1_NZ_JAJNOJ010000002.1_Conservon_2	460121	465759
GCF_021044745.1_NZ_JAJNOJ010000002.1	NZ_JAJNOJ010000002.1	GCF_021044745.1	GCF_021044745.1_NZ_JAJNOJ010000002.1_Conservon_3	1514964	1518164
GCF_021044745.1_NZ_JAJNOJ010000002.1	NZ_JAJNOJ010000002.1	GCF_021044745.1	GCF_021044745.1_NZ_JAJNOJ010000002.1_Conservon_4	2713458	2724073
GCF_021044745.1_NZ_JAJNOJ010000002.1	NZ_JAJNOJ010000002.1	GCF_021044745.1	GCF_021044745.1_NZ_JAJNOJ010000002.1_Conservon_5	3007562	3012202
GCF_021044745.1_NZ_JAJNOJ010000002.1	NZ_JAJNOJ010000002.1	GCF_021044745.1	GCF_021044745.1_NZ_JAJNOJ010000002.1_Conservon_6	7133383	7137888
GCF_021044745.1_NZ_JAJNOJ010000002.1	NZ_JAJNOJ010000002.1	GCF_021044745.1	GCF_021044745.1_NZ_JAJNOJ010000002.1_Conservon_7	7573615	7576382
GCF_021044745.1_NZ_JAJNOJ010000002.1	NZ_JAJNOJ010000002.1	GCF_021044745.1	GCF_021044745.1_NZ_JAJNOJ010000002.1_Conservon_8	8445837	8456623
GCF_021056325.1_NZ_JAJCXE010000019.1	NZ_JAJCXE010000019.1	GCF_021056325.1	GCF_021056325.1_NZ_JAJCXE010000019.1_Conservon_2	178331	182136
GCF_022664455.2_NZ_JAKRKC020000001.1	NZ_JAKRKC020000001.1	GCF_022664455.2	GCF_022664455.2_NZ_JAKRKC020000001.1_Conservon_1	284634	286840
GCF_022664455.2_NZ_JAKRKC020000001.1	NZ_JAKRKC020000001.1	GCF_022664455.2	GCF_022664455.2_NZ_JAKRKC020000001.1_Conservon_2	2446951	2453320
GCF_022664455.2_NZ_JAKRKC020000001.1	NZ_JAKRKC020000001.1	GCF_022664455.2	GCF_022664455.2_NZ_JAKRKC020000001.1_Conservon_3	3677955	3681743
GCF_022664455.2_NZ_JAKRKC020000001.1	NZ_JAKRKC020000001.1	GCF_022664455.2	GCF_022664455.2_NZ_JAKRKC020000001.1_Conservon_4	4404862	4407771
GCF_022664455.2_NZ_JAKRKC020000001.1	NZ_JAKRKC020000001.1	GCF_022664455.2	GCF_022664455.2_NZ_JAKRKC020000001.1_Conservon_5	5408126	5411908
GCF_022664455.2_NZ_JAKRKC020000002.1	NZ_JAKRKC020000002.1	GCF_022664455.2	GCF_022664455.2_NZ_JAKRKC020000002.1_Conservon_6	2475922	2479679
GCF_022695595.1_NZ_CP074380.1	NZ_CP074380.1	GCF_022695595.1	GCF_022695595.1_NZ_CP074380.1_Conservon_1	638108	644225
GCF_022695595.1_NZ_CP074380.1	NZ_CP074380.1	GCF_022695595.1	GCF_022695595.1_NZ_CP074380.1_Conservon_2	2155970	2166703
GCF_022695595.1_NZ_CP074380.1	NZ_CP074380.1	GCF_022695595.1	GCF_022695595.1_NZ_CP074380.1_Conservon_3	2443641	2447671
GCF_022695595.1_NZ_CP074380.1	NZ_CP074380.1	GCF_022695595.1	GCF_022695595.1_NZ_CP074380.1_Conservon_4	4068617	4071745
GCF_022695595.1_NZ_CP074380.1	NZ_CP074380.1	GCF_022695595.1	GCF_022695595.1_NZ_CP074380.1_Conservon_5	6204291	6207165
GCF_022695595.1_NZ_CP074380.1	NZ_CP074380.1	GCF_022695595.1	GCF_022695595.1_NZ_CP074380.1_Conservon_6	7147160	7150528
GCF_022695595.1_NZ_CP074380.1	NZ_CP074380.1	GCF_022695595.1	GCF_022695595.1_NZ_CP074380.1_Conservon_7	7374764	7376095
GCF_022695635.1_NZ_CP063844.1	NZ_CP063844.1	GCF_022695635.1	GCF_022695635.1_NZ_CP063844.1_Conservon_1	403395	404943
GCF_022695635.1_NZ_CP063844.1	NZ_CP063844.1	GCF_022695635.1	GCF_022695635.1_NZ_CP063844.1_Conservon_2	489154	493105
GCF_022695635.1_NZ_CP063844.1	NZ_CP063844.1	GCF_022695635.1	GCF_022695635.1_NZ_CP063844.1_Conservon_3	1083286	1086159
GCF_022695635.1_NZ_CP063844.1	NZ_CP063844.1	GCF_022695635.1	GCF_022695635.1_NZ_CP063844.1_Conservon_4	1698802	1709306
GCF_022695635.1_NZ_CP063844.1	NZ_CP063844.1	GCF_022695635.1	GCF_022695635.1_NZ_CP063844.1_Conservon_5	1983317	1987792
GCF_022695635.1_NZ_CP063844.1	NZ_CP063844.1	GCF_022695635.1	GCF_022695635.1_NZ_CP063844.1_Conservon_6	2842536	2845583
GCF_022695635.1_NZ_CP063844.1	NZ_CP063844.1	GCF_022695635.1	GCF_022695635.1_NZ_CP063844.1_Conservon_7	2906636	2909194
GCF_022695635.1_NZ_CP063844.1	NZ_CP063844.1	GCF_022695635.1	GCF_022695635.1_NZ_CP063844.1_Conservon_8	6059017	6061974
GCF_022695635.1_NZ_CP063844.1	NZ_CP063844.1	GCF_022695635.1	GCF_022695635.1_NZ_CP063844.1_Conservon_9	6308055	6312162
GCF_022695635.1_NZ_CP063844.1	NZ_CP063844.1	GCF_022695635.1	GCF_022695635.1_NZ_CP063844.1_Conservon_10	6875669	6878383
GCF_022698285.1_NZ_JALDMY010000001.1	NZ_JALDMY010000001.1	GCF_022698285.1	GCF_022698285.1_NZ_JALDMY010000001.1_Conservon_1	351306	354665
GCF_022698285.1_NZ_JALDMY010000001.1	NZ_JALDMY010000001.1	GCF_022698285.1	GCF_022698285.1_NZ_JALDMY010000001.1_Conservon_2	2054562	2062796
GCF_022698285.1_NZ_JALDMY010000001.1	NZ_JALDMY010000001.1	GCF_022698285.1	GCF_022698285.1_NZ_JALDMY010000001.1_Conservon_3	2328743	2331802
GCF_022698285.1_NZ_JALDMY010000001.1	NZ_JALDMY010000001.1	GCF_022698285.1	GCF_022698285.1_NZ_JALDMY010000001.1_Conservon_4	6458162	6463420
GCF_022698285.1_NZ_JALDMY010000001.1	NZ_JALDMY010000001.1	GCF_022698285.1	GCF_022698285.1_NZ_JALDMY010000001.1_Conservon_5	6755348	6766244
GCF_022698285.1_NZ_JALDMY010000001.1	NZ_JALDMY010000001.1	GCF_022698285.1	GCF_022698285.1_NZ_JALDMY010000001.1_Conservon_6	7903627	7907000
GCF_022698285.1_NZ_JALDMY010000001.1	NZ_JALDMY010000001.1	GCF_022698285.1	GCF_022698285.1_NZ_JALDMY010000001.1_Conservon_7	8874809	8879807
GCF_022698305.1_NZ_JALDMZ010000001.1	NZ_JALDMZ010000001.1	GCF_022698305.1	GCF_022698305.1_NZ_JALDMZ010000001.1_Conservon_1	384719	388023
GCF_022698305.1_NZ_JALDMZ010000001.1	NZ_JALDMZ010000001.1	GCF_022698305.1	GCF_022698305.1_NZ_JALDMZ010000001.1_Conservon_2	1102508	1105485
GCF_022698305.1_NZ_JALDMZ010000001.1	NZ_JALDMZ010000001.1	GCF_022698305.1	GCF_022698305.1_NZ_JALDMZ010000001.1_Conservon_3	1834615	1842906
GCF_022698305.1_NZ_JALDMZ010000001.1	NZ_JALDMZ010000001.1	GCF_022698305.1	GCF_022698305.1_NZ_JALDMZ010000001.1_Conservon_4	2107420	2110488
GCF_022698305.1_NZ_JALDMZ010000001.1	NZ_JALDMZ010000001.1	GCF_022698305.1	GCF_022698305.1_NZ_JALDMZ010000001.1_Conservon_5	6252251	6256825
GCF_022698305.1_NZ_JALDMZ010000001.1	NZ_JALDMZ010000001.1	GCF_022698305.1	GCF_022698305.1_NZ_JALDMZ010000001.1_Conservon_6	6599753	6610683
GCF_022698305.1_NZ_JALDMZ010000001.1	NZ_JALDMZ010000001.1	GCF_022698305.1	GCF_022698305.1_NZ_JALDMZ010000001.1_Conservon_7	7765636	7768954
GCF_022698305.1_NZ_JALDMZ010000001.1	NZ_JALDMZ010000001.1	GCF_022698305.1	GCF_022698305.1_NZ_JALDMZ010000001.1_Conservon_8	8665427	8670381
GCF_022699385.1_NZ_CP093846.1	NZ_CP093846.1	GCF_022699385.1	GCF_022699385.1_NZ_CP093846.1_Conservon_1	452772	455667
GCF_022699385.1_NZ_CP093846.1	NZ_CP093846.1	GCF_022699385.1	GCF_022699385.1_NZ_CP093846.1_Conservon_2	988943	993314
GCF_022699385.1_NZ_CP093846.1	NZ_CP093846.1	GCF_022699385.1	GCF_022699385.1_NZ_CP093846.1_Conservon_3	3348233	3351316
GCF_022699385.1_NZ_CP093846.1	NZ_CP093846.1	GCF_022699385.1	GCF_022699385.1_NZ_CP093846.1_Conservon_4	4400847	4404652
GCF_022699385.1_NZ_CP093846.1	NZ_CP093846.1	GCF_022699385.1	GCF_022699385.1_NZ_CP093846.1_Conservon_5	5249766	5253515
GCF_022699385.1_NZ_CP093846.1	NZ_CP093846.1	GCF_022699385.1	GCF_022699385.1_NZ_CP093846.1_Conservon_6	5581984	5593365
GCF_022699385.1_NZ_CP093846.1	NZ_CP093846.1	GCF_022699385.1	GCF_022699385.1_NZ_CP093846.1_Conservon_7	6699570	6702794
GCF_022699385.1_NZ_CP093846.1	NZ_CP093846.1	GCF_022699385.1	GCF_022699385.1_NZ_CP093846.1_Conservon_8	6757585	6758620
GCF_029892095.1_NZ_JARZAE010000004.1	NZ_JARZAE010000004.1	GCF_029892095.1	GCF_029892095.1_NZ_JARZAE010000004.1_Conservon_1	289418	292309
GCF_029892095.1_NZ_JARZAE010000004.1	NZ_JARZAE010000004.1	GCF_029892095.1	GCF_029892095.1_NZ_JARZAE010000004.1_Conservon_2	1347256	1350993
GCF_029892095.1_NZ_JARZAE010000004.1	NZ_JARZAE010000004.1	GCF_029892095.1	GCF_029892095.1_NZ_JARZAE010000004.1_Conservon_3	3875960	3877351
GCF_029892095.1_NZ_JARZAE010000004.1	NZ_JARZAE010000004.1	GCF_029892095.1	GCF_029892095.1_NZ_JARZAE010000004.1_Conservon_4	4222398	4224995
GCF_029892095.1_NZ_JARZAE010000004.1	NZ_JARZAE010000004.1	GCF_029892095.1	GCF_029892095.1_NZ_JARZAE010000004.1_Conservon_5	5637922	5649188
GCF_029892095.1_NZ_JARZAE010000004.1	NZ_JARZAE010000004.1	GCF_029892095.1	GCF_029892095.1_NZ_JARZAE010000004.1_Conservon_6	5806105	5809068
GCF_029892095.1_NZ_JARZAE010000004.1	NZ_JARZAE010000004.1	GCF_029892095.1	GCF_029892095.1_NZ_JARZAE010000004.1_Conservon_7	6757584	6761228
GCF_029892095.1_NZ_JARZAE010000004.1	NZ_JARZAE010000004.1	GCF_029892095.1	GCF_029892095.1_NZ_JARZAE010000004.1_Conservon_8	6948237	6952316
GCF_029892095.1_NZ_JARZAE010000004.1	NZ_JARZAE010000004.1	GCF_029892095.1	GCF_029892095.1_NZ_JARZAE010000004.1_Conservon_9	7997014	7999770
GCF_029892155.1_NZ_JARZAG010000008.1	NZ_JARZAG010000008.1	GCF_029892155.1	GCF_029892155.1_NZ_JARZAG010000008.1_Conservon_1	59899	62906
GCF_029892155.1_NZ_JARZAG010000008.1	NZ_JARZAG010000008.1	GCF_029892155.1	GCF_029892155.1_NZ_JARZAG010000008.1_Conservon_2	104069	107692
GCF_029892465.1_NZ_JARXVK010000001.1	NZ_JARXVK010000001.1	GCF_029892465.1	GCF_029892465.1_NZ_JARXVK010000001.1_Conservon_1	378718	380268
GCF_029892465.1_NZ_JARXVK010000001.1	NZ_JARXVK010000001.1	GCF_029892465.1	GCF_029892465.1_NZ_JARXVK010000001.1_Conservon_2	461614	465569
GCF_029892465.1_NZ_JARXVK010000001.1	NZ_JARXVK010000001.1	GCF_029892465.1	GCF_029892465.1_NZ_JARXVK010000001.1_Conservon_3	1049234	1052119
GCF_029892465.1_NZ_JARXVK010000001.1	NZ_JARXVK010000001.1	GCF_029892465.1	GCF_029892465.1_NZ_JARXVK010000001.1_Conservon_4	1585356	1595823
